id,"district_code","zipcode",district_id
3737,"451608","45000",4608
3738,"451701","45000",4609
3739,"451702","45000",4610
3740,"451703","45000",4611
3741,"451704","45000",4612
3742,"451705","45000",4613
3743,"451706","45000",4614
3744,"451707","45000",4615
3745,"451708","45000",4616
3746,"451801","45000",4617
3747,"451802","45170",4618
3748,"451803","45000",4619
3749,"451804","45000",4620
3750,"451805","45170",4621
3751,"451806","45000",4622
3752,"451901","45140",4623
3753,"451902","45140",4624
3754,"451903","45140",4625
3755,"451904","45140",4626
3756,"452001","45170",4627
3757,"452002","45170",4628
3758,"452003","45170",4629
3759,"452004","45170",4630
3760,"452005","45170",4631
3761,"460101","46000",4632
3762,"460102","46000",4633
3763,"460103","46000",4634
3764,"460104","46000",4635
3765,"460105","46000",4636
3766,"460106","46000",4637
3767,"460107","46000",4638
3768,"460108","46000",4639
3769,"460109","46000",4640
3770,"460111","46000",4642
3771,"460113","46000",4644
3772,"460115","46000",4646
3773,"460116","46000",4647
3774,"460117","46000",4648
3775,"460119","46000",4650
3776,"460120","46000",4651
3777,"460121","46000",4652
3778,"460201","46230",4656
3779,"460202","46230",4657
3780,"460203","46230",4658
3781,"460204","46230",4659
3782,"460205","46230",4660
3783,"460301","46130",4661
3784,"460302","46130",4662
3785,"460303","46130",4663
3786,"460304","46130",4664
3787,"460305","46130",4665
3788,"460308","46130",4668
3789,"460310","46130",4670
3790,"460311","46130",4671
3791,"460401","46210",4674
3792,"460402","46210",4675
3793,"460403","46210",4676
3794,"460501","46110",4677
3795,"460502","46110",4678
3796,"460503","46110",4679
3797,"460504","46110",4680
3798,"460505","46110",4681
3799,"460506","46110",4682
3800,"460507","46110",4683
3801,"460508","46110",4684
3802,"460509","46110",4685
3803,"460510","46110",4686
3804,"460511","46110",4687
3805,"460512","46110",4688
3806,"460601","46160",4689
3807,"460602","46160",4690
3808,"460603","46160",4691
3809,"460606","46160",4694
3810,"460608","46160",4696
3811,"460611","46160",4699
3812,"460701","46120",4700
3813,"460702","46120",4701
3814,"460703","46120",4702
3815,"460704","46120",4703
3816,"460705","46120",4704
3817,"460706","46120",4705
3818,"460707","46120",4706
3819,"460708","46120",4707
3820,"460709","46120",4708
3821,"460710","46120",4709
3822,"460711","46120",4710
3823,"460712","46120",4711
3824,"460713","46120",4712
3825,"460714","46120",4713
3826,"460715","46120",4714
3827,"460801","46170",4715
3828,"460802","46170",4716
3829,"460803","46170",4717
3830,"460804","46170",4718
3831,"460805","46170",4719
3832,"460806","46170",4720
3833,"460807","46170",4721
3834,"460808","46170",4722
3835,"460809","46170",4723
3836,"460901","46140",4724
3837,"460902","46140",4725
3838,"460903","46140",4726
3839,"460904","46140",4727
3840,"460905","46140",4728
3841,"460906","46140",4729
3842,"460907","46140",4730
3843,"460908","46140",4731
3844,"461001","46180",4736
3845,"461002","46180",4737
3846,"461005","46180",4740
3847,"461006","46180",4741
3848,"461007","46180",4742
3849,"461009","46180",4744
3850,"461101","46190",4746
3851,"461102","46190",4747
3852,"461103","46190",4748
3853,"461104","46190",4749
3854,"461105","46190",4750
3855,"461106","46190",4751
3856,"461201","46220",4754
3857,"461202","46220",4755
3858,"461203","46220",4756
3859,"461204","46220",4757
3860,"461205","46220",4758
3861,"461206","46220",4759
3862,"461207","46220",4760
3863,"461208","46220",4761
3864,"461209","46220",4762
3865,"461301","46150",4763
3866,"461302","46150",4764
3867,"461303","46150",4765
3868,"461304","46150",4766
3869,"461305","46150",4767
3870,"461306","46150",4768
3871,"461307","46150",4769
3872,"461308","46150",4770
3873,"461401","46240",4771
3874,"461402","46240",4772
3875,"461403","46240",4773
3876,"461404","46240",4774
3877,"461501","46180",4775
3878,"461502","46180",4776
3879,"461503","46180",4777
3880,"461504","46180",4778
3881,"461601","46160",4779
3882,"461602","46160",4780
3883,"461603","46160",4781
3884,"461604","46160",4782
3885,"461605","46160",4783
3886,"461701","46000",4784
3887,"461702","46000",4785
3888,"461703","46000",4786
3889,"461704","46000",4787
3890,"461705","46000",4788
3891,"461801","46130",4789
3892,"461802","46130",4790
3893,"461803","46130",4791
3894,"461804","46130",4792
3895,"461805","46130",4793
3896,"470101","47000",4794
3897,"470102","47220",4795
3898,"470103","47000",4796
3899,"470104","47000",4797
3900,"470106","47000",4799
3901,"470107","47000",4800
3902,"470109","47000",4802
3903,"470111","47000",4804
3904,"470112","47000",4805
3905,"470113","47000",4806
3906,"470115","47000",4808
3907,"470116","47000",4809
3908,"470117","47000",4810
3909,"470118","47220",4811
3910,"470120","47000",4813
3911,"470121","47000",4814
3912,"470201","47210",4821
3913,"470202","47210",4822
3914,"470203","47230",4823
3915,"470204","47210",4824
3916,"470205","47230",4825
3917,"470301","47180",4826
3918,"470303","47180",4828
3919,"470305","47180",4830
3920,"470401","47130",4832
3921,"470402","47130",4833
3922,"470403","47220",4834
3923,"470404","47220",4835
3924,"470405","47130",4836
3925,"470406","47130",4837
3926,"470407","47130",4838
3927,"470408","47130",4839
3928,"470409","47130",4840
3929,"470410","47130",4841
3930,"470501","47160",4842
3931,"470502","47160",4843
3932,"470503","47160",4844
3933,"470504","47160",4845
3934,"470505","47160",4846
3935,"470601","47150",4849
3936,"470602","47150",4850
3937,"470603","47150",4851
3938,"470604","47150",4852
3939,"470605","47150",4853
3940,"470701","47270",4854
3941,"470702","47270",4855
3942,"470703","47270",4856
3943,"470704","47270",4857
3944,"470801","47120",4858
3945,"470802","47120",4859
3946,"470803","47120",4860
3947,"470804","47120",4861
3948,"470805","47120",4862
3949,"470806","47120",4863
3950,"470807","47120",4864
3951,"470808","47120",4865
3952,"470809","47120",4866
3953,"470810","47120",4867
3954,"470811","47120",4868
3955,"470812","47120",4869
3956,"470813","47120",4870
3957,"470814","47120",4871
3958,"470901","47250",4872
3959,"470902","47250",4873
3960,"470903","47250",4874
3961,"470904","47250",4875
3962,"471001","47140",4876
3963,"471002","47140",4877
3964,"471003","47140",4878
3965,"471004","47140",4879
3966,"471005","47140",4880
3967,"471006","47140",4881
3968,"471007","47140",4882
3969,"471008","47140",4883
3970,"471009","47140",4884
3971,"471101","47170",4885
3972,"471102","47170",4886
3973,"471103","47170",4887
3974,"471104","47170",4888
3975,"471105","47170",4889
3976,"471106","47170",4890
3977,"471107","47170",4891
3978,"471108","47170",4892
3979,"471201","47110",4893
3980,"471203","47110",4895
3981,"471204","47110",4896
3982,"471206","47110",4898
3983,"471207","47110",4899
3984,"471208","47110",4900
3985,"471210","47110",4902
3986,"471211","47110",4903
3987,"471212","47110",4904
3988,"471213","47240",4905
3989,"471214","47240",4906
3990,"471215","47110",4907
3991,"471216","47240",4908
3992,"471217","47240",4909
3993,"471220","47240",4912
3994,"471221","47110",4913
3995,"471301","47190",4914
3996,"471302","47190",4915
3997,"471303","47190",4916
3998,"471304","47190",4917
3999,"471401","47260",4918
4000,"471402","47260",4919
4001,"471403","47260",4920
4002,"471404","47260",4921
4003,"471501","47280",4922
4004,"471502","47280",4923
4005,"471503","47280",4924
4006,"471504","47280",4925
4007,"471601","47290",4926
4008,"471602","47290",4927
4009,"471603","47290",4928
4010,"471604","47290",4929
4011,"471605","47290",4930
4012,"471701","47230",4931
4013,"471702","47230",4932
4014,"471703","47230",4933
4015,"471704","47230",4934
4016,"471705","47230",4935
4017,"471801","47180",4936
4018,"471802","47180",4937
4019,"471803","47180",4938
4020,"471804","47180",4939
4021,"480101","48000",4940
4022,"480102","48000",4941
4023,"480103","48000",4942
4024,"480104","48000",4943
4025,"480105","48000",4944
4026,"480106","48000",4945
4027,"480107","48000",4946
4028,"480108","48000",4947
4029,"480109","48000",4948
4030,"480110","48000",4949
4031,"480111","48000",4950
4032,"480112","48000",4951
4033,"480113","48000",4952
4034,"480114","48000",4953
4035,"480115","48000",4954
4036,"480201","48160",4955
4037,"480202","48160",4956
4038,"480203","48160",4957
4039,"480204","48160",4958
4040,"480205","48160",4959
4041,"480206","48160",4960
4042,"480207","48160",4961
4043,"480208","48160",4962
4044,"480301","48120",4963
4045,"480302","48120",4964
4046,"480303","48120",4965
4047,"480304","48120",4966
4048,"480305","48120",4967
4049,"480306","48120",4968
4050,"480311","48120",4973
4051,"480312","48120",4974
4052,"480314","48120",4976
4053,"480401","48140",4977
4054,"480402","48140",4978
4055,"480403","48140",4979
4056,"480404","48140",4980
4057,"480408","48140",4984
4058,"480409","48140",4985
4059,"480501","48110",4986
4060,"480502","48110",4987
4061,"480503","48110",4988
4062,"480504","48110",4989
4063,"480505","48110",4990
4064,"480506","48110",4991
4065,"480507","48110",4992
4066,"480508","48110",4993
4067,"480509","48110",4994
4068,"480510","48110",4995
4069,"480511","48110",4996
4070,"480512","48110",4997
4071,"480601","48170",4998
4072,"480602","48170",4999
4073,"480603","48170",5000
4074,"480604","48170",5001
4075,"480605","48170",5002
4076,"480607","48170",5004
4077,"480608","48170",5005
4078,"480609","48170",5006
4079,"480701","48130",5007
4080,"480702","48130",5008
4081,"480703","48130",5009
4082,"480704","48130",5010
4083,"480705","48130",5011
4084,"480706","48130",5012
4085,"480707","48130",5013
4086,"480708","48130",5014
4087,"480709","48130",5015
4088,"480712","48130",5018
4089,"480713","48130",5019
4090,"480715","48130",5021
4091,"480801","48150",5023
4092,"480802","48150",5024
4093,"480803","48150",5025
4094,"480804","48150",5026
4095,"480805","48150",5027
4096,"480806","48150",5028
4097,"480807","48150",5029
4098,"480808","48150",5030
4099,"480809","48150",5031
4100,"480901","48180",5032
4101,"480902","48180",5033
4102,"480903","48180",5034
4103,"480904","48180",5035
4104,"480905","48180",5036
4105,"480906","48180",5037
4106,"481001","48190",5038
4107,"481002","48190",5039
4108,"481003","48190",5040
4109,"481004","48190",5041
4110,"481005","48190",5042
4111,"481006","48190",5043
4112,"481007","48190",5044
4113,"481101","48140",5045
4114,"481102","48140",5046
4115,"481103","48140",5047
4116,"481201","48130",5048
4117,"481202","48130",5049
4118,"481203","48130",5050
4119,"481204","48130",5051
4120,"490101","49000",5052
4121,"490102","49000",5053
4122,"490103","49000",5054
4123,"490104","49000",5055
4124,"490105","49000",5056
4125,"490106","49000",5057
4126,"490107","49000",5058
4127,"490108","49000",5059
4128,"490109","49000",5060
4129,"490110","49000",5061
4130,"490111","49000",5062
4131,"490112","49000",5063
4132,"490113","49000",5064
4133,"490201","49130",5071
4134,"490202","49130",5072
4135,"490203","49130",5073
4136,"490204","49130",5074
4137,"490205","49130",5075
4138,"490206","49130",5076
4139,"490207","49130",5077
4140,"490301","49120",5078
4141,"490302","49120",5079
4142,"490303","49120",5080
4143,"490304","49120",5081
4144,"490305","49120",5082
4145,"490306","49120",5083
4146,"490307","49120",5084
4147,"490401","49140",5085
4148,"490402","49140",5086
4149,"490403","49140",5087
4150,"490404","49140",5088
4151,"490405","49140",5089
4152,"490406","49140",5090
4153,"490503","49110",5093
4154,"490504","49110",5094
4155,"490505","49110",5095
4156,"490506","49110",5096
4157,"490507","49110",5097
4158,"490508","49110",5098
4159,"490511","49110",5101
4160,"490512","49110",5102
4161,"490514","49110",5104
4162,"490601","49150",5108
4163,"490602","49150",5109
4164,"490603","49150",5110
4165,"490604","49150",5111
4166,"490605","49150",5112
4167,"490701","49160",5113
4168,"490702","49160",5114
4169,"490703","49160",5115
4170,"490704","49160",5116
4171,"490705","49160",5117
4172,"490706","49160",5118
4173,"500101","50200",5119
4174,"500102","50200",5120
4175,"500103","50100",5121
4176,"500104","50300",5122
4177,"500105","50100",5123
4178,"500106","50000",5124
4179,"500107","50300",5125
4180,"500108","50200",5126
4181,"500109","50100",5127
4182,"500110","50100",5128
4183,"500111","50000",5129
4184,"500112","50000",5130
4185,"500113","50000",5131
4186,"500114","50000",5132
4187,"500115","50300",5133
4188,"500116","50300",5134
4189,"500203","50160",5137
4190,"500204","50160",5138
4191,"500205","50160",5139
4192,"500206","50240",5140
4193,"500207","50160",5141
4194,"500209","50240",5143
4195,"500301","50270",5145
4196,"500302","50270",5146
4197,"500303","50270",5147
4198,"500304","50270",5148
4199,"500305","50270",5149
4200,"500306","58130",5150
4201,"500307","50270",5151
4202,"500308","50270",5152
4203,"500309","58130",5153
4204,"500310","58130",5154
4205,"500401","50170",5155
4206,"500402","50170",5156
4207,"500403","50170",5157
4208,"500404","50170",5158
4209,"500405","50170",5159
4210,"500406","50170",5160
4211,"500407","50170",5161
4212,"500501","50220",5162
4213,"500502","50220",5163
4214,"500503","50220",5164
4215,"500504","50220",5165
4216,"500505","50220",5166
4217,"500506","50220",5167
4218,"500507","50220",5168
4219,"500508","50220",5169
4220,"500509","50220",5170
4221,"500510","50220",5171
4222,"500511","50220",5172
4223,"500512","50220",5173
4224,"500513","50220",5174
4225,"500514","50220",5175
4226,"500601","50150",5176
4227,"500602","50150",5177
4228,"500603","50150",5178
4229,"500604","50150",5179
4230,"500605","50150",5180
4231,"500606","50150",5181
4232,"500607","50150",5182
4233,"500608","50330",5183
4234,"500609","50150",5184
4235,"500610","50150",5185
4236,"500611","50150",5186
4237,"500612","50150",5187
4238,"500613","50150",5188
4239,"500614","50150",5189
4240,"500701","50180",5190
4241,"500702","50180",5191
4242,"500703","50180",5192
4243,"500704","50180",5193
4244,"500705","50330",5194
4245,"500706","50180",5195
4246,"500707","50180",5196
4247,"500708","50180",5197
4248,"500709","50180",5198
4249,"500710","50180",5199
4250,"500711","50180",5200
4251,"500801","50250",5201
4252,"500802","50250",5202
4253,"500803","50250",5203
4254,"500804","50250",5204
4255,"500805","50250",5205
4256,"500901","50110",5206
4257,"500903","50110",5208
4258,"500904","50320",5209
4259,"500905","50110",5210
4260,"500906","50110",5211
4261,"500910","50110",5215
4262,"500911","50320",5216
4263,"500912","50110",5217
4264,"501001","50280",5223
4265,"501002","50280",5224
4266,"501003","50280",5225
4267,"501004","50280",5226
4268,"501005","50280",5227
4269,"501006","50280",5228
4270,"501007","50280",5229
4271,"501101","50190",5230
4272,"501102","50190",5231
4273,"501103","50190",5232
4274,"501104","50190",5233
4275,"501105","50190",5234
4276,"501106","50190",5235
4277,"501107","50190",5236
4278,"501108","50190",5237
4279,"501109","50190",5238
4280,"501110","50190",5239
4281,"501111","50190",5240
4282,"501201","50120",5241
4283,"501202","50120",5242
4284,"501203","50120",5243
4285,"501204","50120",5244
4286,"501205","50120",5245
4287,"501206","50120",5246
4288,"501207","50120",5247
4289,"501208","50120",5248
4290,"501210","50120",5250
4291,"501214","50120",5254
4292,"501215","50120",5255
4293,"501301","50130",5256
4294,"501302","50130",5257
4295,"501303","50130",5258
4296,"501304","50130",5259
4297,"501305","50130",5260
4298,"501306","50130",5261
4299,"501310","50130",5265
4300,"501311","50130",5266
4301,"501312","50130",5267
4302,"501313","50130",5268
4303,"501401","50210",5275
4304,"501402","50210",5276
4305,"501403","50210",5277
4306,"501404","50210",5278
4307,"501405","50210",5279
4308,"501406","50210",5280
4309,"501407","50210",5281
4310,"501408","50290",5282
4311,"501409","50290",5283
4312,"501410","50290",5284
4313,"501411","50210",5285
4314,"501412","50210",5286
4315,"501501","50230",5287
4316,"501502","50230",5288
4317,"501503","50230",5289
4318,"501504","50340",5290
4319,"501505","50230",5291
4320,"501506","50230",5292
4321,"501507","50230",5293
4322,"501508","50230",5294
4323,"501509","50230",5295
4324,"501510","50230",5296
4325,"501511","50230",5297
4326,"501601","50240",5298
4327,"501602","50240",5299
4328,"501603","50240",5300
4329,"501604","50240",5301
4330,"501605","50240",5302
4331,"501606","50240",5303
4332,"501701","50260",5304
4333,"501702","50260",5305
4334,"501703","50260",5306
4335,"501704","50260",5307
4336,"501705","50260",5308
4337,"501706","50260",5309
4338,"501801","50310",5310
4339,"501802","50310",5311
4340,"501803","50310",5312
4341,"501804","50310",5313
4342,"501805","50310",5314
4343,"501806","50310",5315
4344,"501901","50140",5316
4345,"501902","50140",5317
4346,"501903","50140",5318
4347,"501904","50140",5319
4348,"501905","50140",5320
4349,"501906","50140",5321
4350,"501907","50140",5322
4351,"501908","50140",5323
4352,"501909","50140",5324
4353,"501910","50140",5325
4354,"501911","50140",5326
4355,"501912","50140",5327
4356,"502001","50350",5328
4357,"502002","50350",5329
4358,"502003","50350",5330
4359,"502101","50320",5331
4360,"502102","50320",5332
4361,"502103","50320",5333
4362,"502104","50320",5334
4363,"502201","50360",5335
4364,"502202","50360",5336
4365,"502203","50360",5337
4366,"502204","50360",5338
4367,"502205","50360",5339
4368,"502301","50130",5340
4369,"502302","50130",5341
4370,"502303","50130",5342
4371,"502304","50130",5343
4372,"502305","50130",5344
4373,"502306","50130",5345
4374,"502401","50160",5346
4375,"502402","50160",5347
4376,"502403","50160",5348
4377,"502404","50160",5349
4378,"510101","51000",5350
4379,"510102","51000",5351
4380,"510103","51150",5352
4381,"510104","51150",5353
4382,"510105","51000",5354
4383,"510106","51000",5355
4384,"510107","51000",5356
4385,"510108","51000",5357
4386,"510109","51000",5358
4387,"510110","51000",5359
4388,"510111","51000",5360
4389,"510112","51000",5361
4390,"510113","51000",5362
4391,"510116","51000",5365
4392,"510117","51000",5366
4393,"510201","51140",5369
4394,"510202","51140",5370
4395,"510203","51170",5371
4396,"510204","51170",5372
4397,"510205","51170",5373
4398,"510206","51170",5374
4399,"510301","51130",5375
4400,"510302","51130",5376
4401,"510303","51130",5377
4402,"510304","51130",5378
4403,"510305","51130",5379
4404,"510401","51110",5380
4405,"510402","51110",5381
4406,"510403","51110",5382
4407,"510404","51110",5383
4408,"510405","51110",5384
4409,"510406","51110",5385
4410,"510408","51110",5387
4411,"510409","51110",5388
4412,"510501","51160",5391
4413,"510502","51160",5392
4414,"510503","51160",5393
4415,"510601","51120",5394
4416,"510602","51120",5395
4417,"510603","51120",5396
4418,"510604","51120",5397
4419,"510605","51120",5398
4420,"510606","51120",5399
4421,"510607","51120",5400
4422,"510608","51120",5401
4423,"510611","51120",5404
4424,"510701","51180",5406
4425,"510702","51180",5407
4426,"510801","51120",5408
4427,"510802","51120",5409
4428,"510803","51120",5410
4429,"520101","52000",5411
4430,"520102","52000",5412
4431,"520103","52100",5413
4432,"520104","52100",5414
4433,"520105","52000",5415
4434,"520106","52100",5416
4435,"520107","52000",5417
4436,"520108","52100",5418
4437,"520109","52000",5419
4438,"520110","52000",5420
4439,"520111","52000",5421
4440,"520112","52000",5422
4441,"520113","52100",5423
4442,"520114","52100",5424
4443,"520115","52100",5425
4444,"520116","52100",5426
4445,"520117","52000",5427
4446,"520118","52000",5428
4447,"520119","52000",5429
4448,"520201","52220",5432
4449,"520202","52220",5433
4450,"520203","52220",5434
4451,"520204","52220",5435
4452,"520205","52220",5436
4453,"520301","52130",5437
4454,"520302","52130",5438
4455,"520303","52130",5439
4456,"520304","52130",5440
4457,"520305","52130",5441
4458,"520306","52130",5442
4459,"520307","52130",5443
4460,"520308","52130",5444
4461,"520309","52130",5445
4462,"520401","52210",5446
4463,"520402","52210",5447
4464,"520403","52210",5448
4465,"520404","52210",5449
4466,"520501","52110",5450
4467,"520502","52110",5451
4468,"520503","52110",5452
4469,"520504","52110",5453
4470,"520505","52110",5454
4471,"520506","52110",5455
4472,"520507","52110",5456
4473,"520508","52110",5457
4474,"520509","52110",5458
4475,"520510","52110",5459
4476,"520601","52120",5460
4477,"520602","52120",5461
4478,"520603","52120",5462
4479,"520604","52120",5463
4480,"520605","52120",5464
4481,"520606","52120",5465
4482,"520607","52120",5466
4483,"520701","52140",5471
4484,"520702","52140",5472
4485,"520703","52140",5473
4486,"520704","52140",5474
4487,"520705","52140",5475
4488,"520706","52140",5476
4489,"520707","52140",5477
4490,"520708","52140",5478
4491,"520801","52160",5479
4492,"520802","52230",5480
4493,"520803","52160",5481
4494,"520804","52160",5482
4495,"520805","52160",5483
4496,"520806","52160",5484
4497,"520807","52160",5485
4498,"520808","52160",5486
4499,"520901","52180",5487
4500,"520902","52180",5488
4501,"520903","52180",5489
4502,"520904","52180",5490
4503,"521001","52150",5491
4504,"521002","52150",5492
4505,"521003","52150",5493
4506,"521004","52150",5494
4507,"521005","52150",5495
4508,"521006","52150",5496
4509,"521007","52150",5497
4510,"521008","52150",5498
4511,"521010","52150",5500
4512,"521011","52150",5501
4513,"521101","52170",5502
4514,"521102","52170",5503
4515,"521103","52170",5504
4516,"521104","52170",5505
4517,"521201","52190",5506
4518,"521202","52190",5507
4519,"521203","52190",5508
4520,"521204","52190",5509
4521,"521205","52190",5510
4522,"521206","52190",5511
4523,"521207","52190",5512
4524,"521301","52240",5513
4525,"521302","52240",5514
4526,"521303","52240",5515
4527,"521304","52240",5516
4528,"521305","52240",5517
4529,"530101","53000",5518
4530,"530102","53000",5519
4531,"530103","53000",5520
4532,"530104","53000",5521
4533,"530105","53000",5522
4534,"530106","53170",5523
4535,"530107","53000",5524
4536,"530108","53000",5525
4537,"530109","53000",5526
4538,"530110","53000",5527
4539,"530111","53000",5528
4540,"530112","53000",5529
4541,"530113","53000",5530
4542,"530114","53000",5531
4543,"530115","53000",5532
4544,"530116","53000",5533
4545,"530117","53000",5534
4546,"530201","53140",5536
4547,"530202","53140",5537
4548,"530203","53140",5538
4549,"530204","53140",5539
4550,"530205","53140",5540
4551,"530301","53150",5545
4552,"530302","53150",5546
4553,"530303","53190",5547
4554,"530304","53150",5548
4555,"530305","53150",5549
4556,"530306","53110",5550
4557,"530307","53150",5551
4558,"530308","53190",5552
4559,"530401","53110",5553
4560,"530402","53110",5554
4561,"530403","53110",5555
4562,"530404","53110",5556
4563,"530405","53110",5557
4564,"530406","53110",5558
4565,"530501","53160",5559
4566,"530502","53160",5560
4567,"530503","53160",5561
4568,"530504","53160",5562
4569,"530601","53180",5563
4570,"530602","53180",5564
4571,"530603","53180",5565
4572,"530604","53180",5566
4573,"530701","53120",5567
4574,"530702","53220",5568
4575,"530703","53120",5569
4576,"530704","53220",5570
4577,"530705","53120",5571
4578,"530706","53120",5572
4579,"530707","53120",5573
4580,"530708","53120",5574
4581,"530709","53120",5575
4582,"530710","53120",5576
4583,"530711","53120",5577
4584,"530801","53130",5578
4585,"530802","53130",5579
4586,"530803","53130",5580
4587,"530804","53130",5581
4588,"530805","53130",5582
4589,"530806","53210",5583
4590,"530807","53210",5584
4591,"530808","53210",5585
4592,"530901","53230",5587
4593,"530902","53230",5588
4594,"530903","53230",5589
4595,"530904","53230",5590
4596,"540101","54000",5591
4597,"540102","54000",5592
4598,"540103","54000",5593
4599,"540104","54000",5594
4600,"540105","54000",5595
4601,"540106","54000",5596
4602,"540107","54000",5597
4603,"540108","54000",5598
4604,"540109","54000",5599
4605,"540110","54000",5600
4606,"540111","54000",5601
4607,"540112","54000",5602
4608,"540113","54000",5603
4609,"540114","54000",5604
4610,"540115","54000",5605
4611,"540116","54000",5606
4612,"540117","54000",5607
4613,"540118","54000",5608
4614,"540119","54000",5609
4615,"540120","54000",5610
4616,"540201","54140",5611
4617,"540204","54140",5614
4618,"540205","54140",5615
4619,"540206","54140",5616
4620,"540207","54140",5617
4621,"540208","54140",5618
4622,"540209","54140",5619
4623,"540210","54140",5620
4624,"540213","54140",5623
4625,"540214","54140",5624
4626,"540215","54140",5625
4627,"540301","54150",5628
4628,"540302","54150",5629
4629,"540303","54150",5630
4630,"540304","54150",5631
4631,"540305","54150",5632
4632,"540306","54150",5633
4633,"540307","54150",5634
4634,"540308","54150",5635
4635,"540309","54150",5636
4636,"540401","54130",5637
4637,"540402","54130",5638
4638,"540403","54130",5639
4639,"540404","54130",5640
4640,"540405","54130",5641
4641,"540406","54130",5642
4642,"540407","54130",5643
4643,"540408","54130",5644
4644,"540409","54130",5645
4645,"540410","54130",5646
4646,"540411","54000",5647
4647,"540412","54130",5648
4648,"540501","54110",5649
4649,"540502","54110",5650
4650,"540503","54110",5651
4651,"540504","54110",5652
4652,"540505","54110",5653
4653,"540601","54120",5654
4654,"540602","54120",5655
4655,"540603","54120",5656
4656,"540604","54120",5657
4657,"540605","54120",5658
4658,"540606","54120",5659
4659,"540607","54120",5660
4660,"540608","54120",5661
4661,"540701","54160",5662
4662,"540702","54160",5663
4663,"540703","54160",5664
4664,"540704","54160",5665
4665,"540705","54160",5666
4666,"540706","54160",5667
4667,"540707","54160",5668
4668,"540801","54170",5669
4669,"540802","54170",5670
4670,"540803","54170",5671
4671,"540804","54170",5672
4672,"540805","54170",5673
4673,"540806","54170",5674
4674,"550101","55000",5675
4675,"550102","55000",5676
4676,"550103","55000",5677
4677,"550104","55000",5678
4678,"550105","55000",5679
4679,"550106","55000",5680
4680,"550107","55000",5681
4681,"550108","55000",5682
4682,"550109","55000",5683
4683,"550116","55000",5690
4684,"550117","55000",5691
4685,"550202","55170",5698
4686,"550203","55170",5699
4687,"550204","55170",5700
4688,"550205","55170",5701
4689,"550206","55170",5702
4690,"550301","55190",5703
4691,"550302","55190",5704
4692,"550303","55190",5705
4693,"550304","55190",5706
4694,"550401","55150",5707
4695,"550402","55150",5708
4696,"550403","55150",5709
4697,"550404","55150",5710
4698,"550405","55150",5711
4699,"550406","55150",5712
4700,"550407","55150",5713
4701,"550501","55120",5714
4702,"550502","55120",5715
4703,"550503","55120",5716
4704,"550504","55120",5717
4705,"550505","55120",5718
4706,"550506","55120",5719
4707,"550509","55120",5722
4708,"550510","55120",5723
4709,"550511","55120",5724
4710,"550512","55120",5725
4711,"550513","55120",5726
4712,"550514","55120",5727
4713,"550601","55140",5728
4714,"550602","55140",5729
4715,"550603","55140",5730
4716,"550604","55140",5731
4717,"550605","55140",5732
4718,"550606","55140",5733
4719,"550607","55140",5734
4720,"550608","55140",5735
4721,"550609","55140",5736
4722,"550610","55140",5737
4723,"550701","55110",5738
4724,"550702","55110",5739
4725,"550703","55110",5740
4726,"550704","55110",5741
4727,"550705","55110",5742
4728,"550706","55110",5743
4729,"550707","55110",5744
4730,"550708","55110",5745
4731,"550709","55110",5746
4732,"550710","55110",5747
4733,"550711","55110",5748
4734,"550712","55110",5749
4735,"550713","55110",5750
4736,"550714","55110",5751
4737,"550715","55110",5752
4738,"550716","55110",5753
4739,"550717","55110",5754
4740,"550801","55130",5755
4741,"550802","55130",5756
4742,"550803","55130",5757
4743,"550804","55130",5758
4744,"550901","55160",5762
4745,"550902","55160",5763
4746,"550903","55160",5764
4747,"550904","55160",5765
4748,"550908","55160",5769
4749,"550909","55160",5770
4750,"551001","55180",5773
4751,"551002","55180",5774
4752,"551003","55180",5775
4753,"551004","55180",5776
4754,"551101","55210",5777
4755,"551102","55210",5778
4756,"551103","55210",5779
4757,"551201","55220",5780
4758,"551202","55220",5781
4759,"551204","55220",5783
4760,"551205","55220",5784
4761,"551301","55160",5785
4762,"551302","55160",5786
4763,"551303","55160",5787
4764,"551401","55000",5788
4765,"551402","55000",5789
4766,"551403","55000",5790
4767,"551404","55000",5791
4768,"551405","55000",5792
4769,"551406","55000",5793
4770,"551407","55000",5794
4771,"551501","55130",5795
4772,"551502","55130",5796
4773,"560101","56000",5797
4774,"560102","56000",5798
4775,"560104","56000",5800
4776,"560105","56000",5801
4777,"560106","56000",5802
4778,"560107","56000",5803
4779,"560108","56000",5804
4780,"560110","56000",5806
4781,"560111","56000",5807
4782,"560112","56000",5808
4783,"560113","56000",5809
4784,"560114","56000",5810
4785,"560115","56000",5811
4786,"560116","56000",5812
4787,"560118","56000",5814
4788,"560201","56150",5815
4789,"560202","56150",5816
4790,"560203","56150",5817
4791,"560204","56150",5818
4792,"560205","56150",5819
4793,"560206","56150",5820
4794,"560207","56150",5821
4795,"560301","56110",5822
4796,"560306","56110",5827
4797,"560307","56110",5828
4798,"560308","56110",5829
4799,"560309","56110",5830
4800,"560310","56110",5831
4801,"560311","56110",5832
4802,"560312","56110",5833
4803,"560313","56110",5834
4804,"560314","56110",5835
4805,"560401","56160",5837
4806,"560402","56160",5838
4807,"560403","56160",5839
4808,"560501","56120",5840
4809,"560502","56120",5841
4810,"560503","56120",5842
4811,"560504","56120",5843
